,amount,aot_0_max,aot_0_mean,aot_0_min,aot_0_std,ncs_412_max,ncs_412_mean,ncs_412_min,ncs_412_std,ncs_443_max,ncs_443_mean,ncs_443_min,ncs_443_std,ncs_469_max,ncs_469_mean,ncs_469_min,ncs_469_std,ncs_488_max,ncs_488_mean,ncs_488_min,ncs_488_std,ncs_531_max,ncs_531_mean,ncs_531_min,ncs_531_std,ncs_547_max,ncs_547_mean,ncs_547_min,ncs_547_std,ncs_555_max,ncs_555_mean,ncs_555_min,ncs_555_std,ncs_645_max,ncs_645_mean,ncs_645_min,ncs_645_std,ncs_667_max,ncs_667_mean,ncs_667_min,ncs_667_std,ncs_678_max,ncs_678_mean,ncs_678_min,ncs_678_std,nsst_0_max,nsst_0_mean,nsst_0_min,nsst_0_std,sst_0_max,sst_0_mean,sst_0_min,sst_0_std,aot_0_raw_ippa_mean,ncs_412_raw_ippa_mean,ncs_443_raw_ippa_mean,ncs_469_raw_ippa_mean,ncs_488_raw_ippa_mean,ncs_531_raw_ippa_mean,ncs_547_raw_ippa_mean,ncs_555_raw_ippa_mean,ncs_645_raw_ippa_mean,ncs_667_raw_ippa_mean,ncs_678_raw_ippa_mean,nsst_0_raw_ippa_mean,sst_0_raw_ippa_mean,aot_0_raw_ippa_std,ncs_412_raw_ippa_std,ncs_443_raw_ippa_std,ncs_469_raw_ippa_std,ncs_488_raw_ippa_std,ncs_531_raw_ippa_std,ncs_547_raw_ippa_std,ncs_555_raw_ippa_std,ncs_645_raw_ippa_std,ncs_667_raw_ippa_std,ncs_678_raw_ippa_std,nsst_0_raw_ippa_std,sst_0_raw_ippa_std,aot_0_raw_ippa_mean_ippa_std,ncs_412_raw_ippa_mean_ippa_std,ncs_443_raw_ippa_mean_ippa_std,ncs_469_raw_ippa_mean_ippa_std,ncs_488_raw_ippa_mean_ippa_std,ncs_531_raw_ippa_mean_ippa_std,ncs_547_raw_ippa_mean_ippa_std,ncs_555_raw_ippa_mean_ippa_std,ncs_645_raw_ippa_mean_ippa_std,ncs_667_raw_ippa_mean_ippa_std,ncs_678_raw_ippa_mean_ippa_std,nsst_0_raw_ippa_mean_ippa_std,sst_0_raw_ippa_mean_ippa_std,diff_amount,change_amount
2017.03.01,2,241,109.172640456,1,90.3827871109,241,100.914343004,1,89.2551734609,241,75.3617371486,1,57.901188869,241,83.1717569369,1,61.1877507911,241,60.2518626204,1,67.500735624,241,136.566806306,1,90.3216482328,241,160.67209966,1,104.006023766,241,175.301538462,1,74.3731014693,241,44.1278835276,1,43.5818277174,241,105.363342401,1,26.8650896918,241,109.640640641,1,54.2288000305,241,94.8287581699,16,86.8178855159,241,88.3479197011,16,82.4635464755,30.874200086191475,155.96020287336168,137.24461068874638,120.76575980062262,111.1988077632602,94.63592136055958,93.29271800501085,95.600132131949,127.35683960705991,138.45870520853978,141.180308274001,159.00433070979687,161.39562096631627,16.35164641593282,17.36521187336264,15.832534952945432,15.70200465921095,16.287481297927584,17.869908878733,17.844586116981716,17.600744993098974,15.669634738519763,15.779921903170147,15.766643088837341,11.413782705669243,11.46937517949682,0.5441318521157406,4.685543130948651,4.175163362482109,3.199581673147026,2.538606298257498,2.2173562081302127,2.2684809032055657,2.3792404207749316,4.759173706993788,5.1000170518916565,5.141857326840006,0.8437553808193099,0.7214132335562297,1,1
2018.08.17,6,241,109.317120623,16,92.3472503805,241,78.1095740009,1,70.3852694035,241,101.524369389,1,88.2215194532,241,79.5610829848,1,72.7508885819,241,64.763487268,1,56.9728160236,241,48.6452513966,1,59.5511910735,241,109.087596899,1,95.9165433221,241,70.5032051282,1,73.9167752131,241,124.245806648,1,100.878078226,241,104.689501261,1,65.58228522,225,49.2630248834,1,41.6607118985,241,66.8280940866,1,58.5063320711,241,45.2525458248,1,48.7838778139,35.94819212623399,169.19948683014238,155.01300419071046,139.63527035516339,130.5221582821533,116.84166483328606,113.99248534841742,115.71091784776138,162.92416696044936,174.40987586908867,184.93095256974453,184.43980429001653,189.59799522559044,15.576927188724914,34.47645931641656,34.00165406412829,32.50813143701097,32.24989568177316,23.639830652611113,23.58041606523558,23.535792269072356,31.30733408967022,28.859163166228765,26.38097146579288,8.576735828110829,7.827758401873613,0.4432691829444792,1.8945518577150475,2.2251527538965314,1.9759378436522705,1.4733242107093893,1.0161501580308168,0.9560553966711479,0.9421849306793101,2.635635056061112,2.5450059506341374,2.330733332483205,1.6218805253733286,1.0959356533264695,-1,-1
2016.11.05,0,241,114.513400834,16,92.2733510896,241,82.5544117647,1,73.8071970304,241,81.7283536585,1,66.3405822601,241,85.6710411199,1,68.1641418104,241,135.218221666,1,99.9906052248,241,81.7894908616,16,79.2580295938,241,47.2507739938,16,63.2595142708,241,48.6500901829,16,59.6031599129,193,58.9078490391,1,43.6142112929,241,41.3854907539,16,57.152643459,241,34.8680284599,16,39.6934810632,225,84.2093663912,1,62.9055644768,193,77.8326405205,1,60.9491066921,29.408985984153876,172.12562615919057,149.85825204096054,128.66424432552776,119.66230916975229,96.02833877414999,93.66597689557645,95.72211879533165,129.2367688702701,139.69724516127906,142.42523689798426,182.12026652890276,184.8961843337467,15.930464784116257,25.61722324405376,23.133567101160228,20.878026976912917,18.54735564525816,18.290231648354883,18.38422933858665,18.10973572984939,16.922069318247104,17.06824350182402,17.152590599628205,7.7535280324811096,7.7442226826166625,0.9383679060181107,1.2439089664742635,3.101308138083082,3.3968817261259097,2.420907943122641,3.232393631745397,2.922139078434186,2.901770021579178,4.839598957141816,5.533950738845009,5.541566485474625,1.7373262414888706,2.2760006484734943,0,0
2017.01.27,1,241,90.004738612,1,79.1158638346,241,81.8481515429,1,71.8724417711,241,113.663756127,1,95.058759357,241,121.538019863,1,89.2444279568,241,112.17223414,1,98.5427396139,241,45.2691496838,1,61.3583114686,241,76.3229964506,1,63.0480863148,241,39.5158811475,1,55.7103048588,241,78.5569138821,1,47.9970068527,241,111.056088934,1,67.4804213334,241,86.2679763254,16,69.4301047581,241,123.347437775,16,99.1570404563,241,93.0036837913,16,84.4952703012,30.707165850754972,141.9599628284399,124.48217101347166,110.45478917894583,102.61032421860764,87.37816110105562,85.25139150399048,87.28499653794293,113.50124634054494,123.68320355680811,126.19311718759491,162.99894896189875,164.8426985692196,16.006861989431624,24.260640308092157,20.291426671393655,19.460167474914023,19.37296626325033,19.537247174000797,19.173730013572975,18.801072896675535,14.78005637584038,15.001950880192474,15.03082715606655,11.124399871333967,10.806828087831255,0.2811899955665519,3.202670732936077,1.7440589004244293,1.0723716715153369,0.8120760008296456,0.4930949260289891,0.4704463394151304,0.4845564602643925,2.3082983451351557,2.4042292595546804,2.68199408156247,1.3725515449462593,1.41321387460771,1,1
2016.08.22,0,241,110.273792094,1,87.7927964647,241,94.9480712166,1,84.1605183703,241,91.913561848,1,72.3551946829,241,90.9786910198,1,65.8848183361,241,83.3829499323,16,74.4211275708,241,126.653743316,1,88.3078393538,241,84.8196319018,1,75.2319316578,241,160.988258317,1,84.7916051298,241,76.6827731092,16,70.9600298597,225,122.381920904,16,83.6356296276,241,121.033632287,16,106.10275601,241,59.0100956429,1,52.3889310393,225,63.786236773,1,50.8581360415,36.066817654859285,172.85894239955044,160.99615622365832,144.57789491430177,133.69293621803877,117.21166619837032,113.98259511098624,116.24794155661702,162.17987075021074,173.790082607474,176.98338184883394,187.61918612339832,191.79668578192653,17.965130690222374,31.975797225908572,33.29441915040475,30.10664074886846,26.658062510797613,22.83832743942177,22.78976134621317,22.36232473183749,29.269321108864098,27.20048689069142,25.962320121052656,7.085517791651681,6.546232889257871,0.37369980567452327,3.067262273331645,2.854071886684066,2.691867207700037,2.19518720711846,1.6704815746050665,1.7513668186074478,1.6758789781402963,2.0816056317956666,1.8216616344251548,1.712469770765378,0.36570358281977217,0.23240855284652787,0,0
2018.07.31,7,241,77.9107142857,1,72.4744479075,241,80.2744186047,1,72.5855648825,241,80.9393939394,1,81.3419150833,241,92.8796296296,1,85.0914233386,241,97.8185654008,1,89.2201373249,241,142.0,16,92.1046522621,241,127.566964286,16,89.5533808172,241,113.226415094,16,85.7993801951,193,113.924686192,16,72.872176861,161,64.5577889447,16,54.8438205306,193,92.1004366812,16,60.2663915247,241,75.1307843137,1,66.6707593354,193,62.0277324633,1,49.8128721571,36.86652708496688,179.1303225949962,166.3930309248539,148.49093831156193,135.97113272495733,117.71889580309526,115.78914543745795,118.33134248677867,173.54121274809117,184.46304699621294,186.6338955528492,182.2736210706413,188.95615697240288,16.855473210138136,29.150048434521157,26.85213820920546,23.57201132393613,20.292189241882053,19.462493138953505,20.093063625763737,20.16229764660066,31.224273535091026,28.322374838780718,27.209067717053223,9.937895508166624,9.363789476608957,0.559174226815032,2.105167626339842,2.1023347181069703,1.5047774012745705,1.1911005287218461,1.0853759820167848,1.0513931693704617,1.0880233456992483,1.6680643693776265,1.537812105829197,1.4841517578257457,1.144087166930707,1.3665708861924355,0,0
2015.02.18,0,241,74.9375,1,77.2073523728,241,112.851485149,1,94.2192919366,225,84.1111111111,16,77.0431977594,113,64.5090909091,1,46.5550984327,65,23.0425531915,16,15.8932040164,177,55.1206896552,16,64.988083148,193,73.2474226804,16,55.2909886075,193,53.1071428571,16,69.8878383482,241,141.416666667,16,99.5794978341,193,143.953271028,65,62.2286082567,145,25.5555555556,16,33.7839906567,241,117.989471806,16,95.861710765,241,96.9000450248,16,92.9658010593,27.34801830343376,152.1874739853779,137.5856281314209,118.4412480934134,109.21845644962117,93.45937499526833,90.38130625554,92.4032601766436,120.19194054906929,131.3331890573338,134.48026069244182,157.42075727084003,160.25574407297415,15.524202099886447,23.13998436022875,18.530021792192393,18.89101391811295,19.170690482093647,20.244611768484813,19.991042321204066,19.56384051793804,17.53549116970371,17.924330416827683,18.203843757324236,14.253348404965502,13.705434628056677,1.5039516111232836,1.9132139271586075,3.2314887219348143,1.8042727988787397,1.630599567022334,1.5391700116746976,0.9638699126750545,0.8775473803992485,1.2417329006765407,1.2305923981772724,2.907410453123559,1.5685258045925188,1.944820681573342,-1,-1
2018.05.20,6,241,95.8315464826,16,86.9235655007,241,77.3337184116,1,69.1059958913,241,72.2900302115,1,63.7744723695,241,122.19407086,1,94.2360749637,241,82.529659108,1,69.6718682716,241,104.476652863,1,78.4930710738,241,82.7395399105,1,76.7877693776,241,35.362746395,1,41.8158122917,241,40.7942140516,1,44.825916734,241,123.506789525,1,34.2880011769,241,126.684880154,1,92.297528626,241,78.3639229422,16,79.9630100212,241,76.9214710253,1,70.0557822712,31.117048390139484,172.00260642250225,154.48623254524665,137.04777992092184,125.98160104410898,114.60652260118655,111.84719703707125,114.63182068429178,169.24232606846,181.23059909217957,183.67700380760982,169.5968779908035,174.5040853080298,14.351515491876103,30.70305919619795,32.40243755272462,28.573419647196552,25.003672135061628,18.043052384016814,18.51552651782745,18.49727658026655,25.057190710042143,23.743633136137184,22.899190593220688,9.678750570571571,9.964594252463645,0.7211447594184789,3.7197298728023536,3.7201741806297313,3.0383284791307568,2.5127944827561994,0.835280134356304,0.7406393168881452,0.9565116264794192,4.68658272667834,4.620436280362997,3.3886900679114214,1.7517210024095948,2.1632717530850116,2,1
2015.06.01,1,193,46.78125,1,62.0426941584,241,99.5170506267,1,85.5925245179,241,66.9347949081,1,64.6375586978,241,91.8457924264,1,81.3071186207,241,112.709907492,1,94.7852926267,241,134.56061612,1,103.164635978,241,163.326330742,1,93.679776956,241,120.548815823,1,105.577019887,241,127.751397764,16,77.1246417267,241,86.0693259506,16,99.5329326137,241,182.043452022,16,75.2673018641,241,92.880539499,16,76.6642027766,225,90.2120582121,16,65.8467692993,34.88517965244593,182.92931168684188,166.49943527879213,147.26289677727812,135.3407151287541,117.38324360155859,114.89840792503644,117.26476532311523,172.68883976930735,184.14048739251243,186.34030862187237,172.7252917288823,176.8842234142694,15.946641714124363,28.488662245898734,28.33944799805724,24.325429510674496,21.296924684735867,17.99913686791124,18.00498238629184,17.774899079439475,23.814888564514575,22.621866889357506,21.952370036742582,7.533645096116191,7.3971487716607305,0.7708943321178885,3.577450277401969,5.10851483673782,4.124933906288868,3.0131874684854902,0.7199393482253021,0.799762503110005,0.7591794614230606,2.2953934011147608,2.4631516137026566,2.4513646260431816,0.8771273922785905,0.7274512959451052,0,0
2016.03.06,0,241,102.651144436,1,91.0594738991,241,73.9074889868,1,66.3970099289,241,76.0945194599,1,58.4144741996,241,67.9771801141,1,73.687899751,241,132.475982533,1,95.4031172574,241,155.161627907,16,84.2032231637,241,140.14964539,1,86.8605282342,241,88.9614873838,1,85.1768247722,193,47.3203613621,1,20.4168735047,225,3.35399610136,1,13.5903384375,241,67.0770818995,1,31.6339325644,241,106.970881671,16,95.5762639883,241,108.665634675,16,92.7659430104,30.150278557695618,148.22985866650933,131.4580588277711,118.2728683618819,110.79026136207202,100.43094587241964,97.48215795787527,99.88315820343841,132.83190590440978,143.63787226231915,146.3911876339751,155.33611651310073,158.54363061393983,16.586037196090675,24.04718283887195,21.59837014183553,20.466596312229292,20.34357198175893,20.775592386273146,20.368806179549527,20.723028364278928,22.750151313219437,23.145589851369053,23.014078033269108,15.47003643241562,14.781453015627106,0.8987507976334072,2.2622765044741966,1.7736853907774182,1.5287690372832365,2.104754286375343,1.2663727934504208,0.9730837607510471,1.0053824443248611,1.8117843496587274,1.834564604626313,1.8259977646108725,2.944575734078655,2.8314202775827275,-1,-1
2018.04.20,4,241,109.672419929,1,91.3702334441,241,113.486801508,1,94.4339336454,241,64.8598363572,1,55.2624950273,241,82.9552002811,1,62.495615554,241,71.5321263756,1,80.6321345536,241,84.7460043197,1,67.9877598263,241,35.625648855,1,42.7113980729,241,116.711276332,1,82.2267825966,241,73.9553412839,16,81.4837633485,241,97.2913934998,1,106.785496106,225,29.1928404883,16,39.0792092144,241,111.069900445,16,88.5483734005,241,82.5807752341,16,81.2675498045,31.436442809835935,158.07735491090537,140.90651015767628,125.87004119722529,116.77522532407602,112.0238950132214,109.72211094146633,112.05422563379449,157.40369078579778,169.27916372901035,174.97877606974254,163.0965357203422,166.4133119350452,16.3939184041645,25.770316626628084,25.40326649438318,23.3562220627451,21.240894675670393,17.633820708411537,17.452095243951828,17.096139616719807,19.960771094343464,18.457562051977217,16.980446342820308,10.102560623405358,10.079396164455764,0.7407447960680229,6.283295393544207,5.625211585053623,4.883426525530341,4.255986514809119,3.3607051753347275,3.3684322857771236,3.385778955041985,7.002282969847153,7.240411385555434,8.270347160549884,0.6324494356720747,0.6540909741440404,1,1
2018.10.08,3,241,116.244268775,1,93.3132830376,241,98.4240310078,1,88.9809798291,241,73.8342719228,1,69.2144280878,241,112.192103265,1,92.0814254483,241,71.5649926145,1,67.9789848307,193,74.5905579399,1,58.6404458126,193,84.9878296146,1,73.9729944553,193,35.9063829787,1,42.4899457657,193,105.129909366,1,60.1999541783,161,22.2515566625,1,31.4440574534,193,85.1867905057,16,31.4361638113,241,85.8035672377,1,65.9794449757,241,81.7204776648,1,61.2703399037,26.84294516425381,170.28668981848134,153.61848211740107,135.5603656508379,124.47158028954287,107.28603644628885,104.02314521493965,106.1611651408116,150.70175143345898,162.42550369056292,165.48529714575346,186.8313761187291,190.55144041744728,14.100207781653237,32.05249254350379,31.940370690080737,28.17530519284175,25.82112487937012,20.03524696109255,19.698924934333746,19.669303303767688,28.493161096926247,28.632251599332708,28.12581099933504,5.478231822326211,4.787224740623649,0.787182192993443,1.4583697892417609,1.5636300390213607,1.3006153637174898,1.1942033741910372,1.1144805484856775,1.120800504216339,1.1276163143700344,3.0026794100493515,3.2340704753763614,3.240568060658492,0.1468295604334048,0.3229701745168784,-1,-1
2014.04.05,1,241,108.180597816,1,91.2387619584,241,88.0412202651,1,78.1866038605,241,77.3409008355,1,64.3259203869,241,119.003766816,1,91.71646005,225,75.8093447905,1,57.8483454313,225,55.6036004847,1,65.0021214353,241,58.654280257,1,70.5309222017,241,91.2939206163,1,77.7095787204,225,147.196597353,16,71.5544448945,241,213.159875583,16,70.501495796,241,105.209364748,16,52.1463191419,241,90.1459322813,16,84.130860936,241,80.214661407,16,78.614845532,34.31425274620808,162.51925541783996,146.3624289886808,131.25194635756597,122.25490482106623,111.2728932625706,108.87087331220067,110.9168335753646,151.01936687242056,162.33520129025067,165.0733813680722,162.37992133154822,166.12202333515145,16.07560864151004,25.88896578336686,23.879493478815814,21.768497953345857,20.405572518586336,20.354774613782244,20.70430140540056,20.26253936860721,21.800880544116495,21.206327693883424,20.979629508417368,12.940822360045418,12.780467657701504,1.6420877431011867,4.7133905116780594,4.4588151059660195,3.901420312577927,3.5689680830520834,3.6353028671866485,3.6829725888666487,3.7555318320277733,6.744777212281025,6.822264081075576,6.553871828177541,0.9898437624328109,0.6909312848167274,1,1
2014.08.15,1,241,95.7392042698,1,83.0770975361,241,99.5548824812,1,87.1945946677,241,88.0944767442,1,78.9451303939,241,89.994409334,1,82.0007245771,241,70.64004914,1,68.5747814908,241,82.9903846154,1,57.1947001527,241,75.8922311701,1,56.2763869688,241,70.5727109515,1,44.37136104,241,50.6206088993,16,50.1792043531,241,178.365944935,16,83.1717771394,241,146.900651832,16,90.860475473,241,57.0807466898,1,56.459628006,193,73.235665655,1,59.2232068677,34.130407583941576,177.7648482947093,169.742887219864,152.1242690666354,138.8125994579659,120.44459836936184,117.46922614615265,119.0827546974399,165.8786886856996,178.44730098012164,180.94832721623533,186.19641897698756,191.6194867946871,16.14470983551075,32.2073574025501,35.2803047284839,33.01104311754844,29.413180403069752,23.513758978492,24.11719045158425,24.213555564620865,29.497300525690605,28.03175690571269,27.405866336129638,8.145887511165215,8.480170187230385,1.4703465714582515,1.9725735883822277,2.1086795105414247,2.1235354331333127,1.9928599979965291,2.077435932257696,2.284088124978811,2.499531871866533,4.945909958751664,4.492063570918366,4.197016099223653,2.3192039714089754,1.9432195538440291,0,0
2015.04.11,1,241,105.794426919,1,88.0840120345,241,83.3302611367,1,82.1038144357,241,86.417989418,1,67.2705655436,241,84.3683943089,1,66.9171991474,241,114.91985707,1,81.0642156156,225,97.4091456077,1,58.7020551273,225,20.3947743468,1,30.622015139,241,31.323264202,1,34.8859485277,241,23.5457562826,16,31.6180893249,193,97.5348961108,16,19.965166313,193,55.2349045578,16,47.6045150481,241,66.9088924176,16,71.4169170789,241,77.4047191588,1,71.4434966382,32.809122692330604,163.94415076818277,143.94033543751823,127.99841002433075,119.1097877435939,110.68932547458712,108.94164285266989,111.91534639628425,157.40824190845956,169.23690026530141,174.76328649306083,163.73603776035125,168.20779869581526,16.17978715459124,22.757093433329633,20.68910196931074,18.508898107519975,17.545909283184308,18.040992972303737,18.78578582188989,18.993003352345884,21.892064856406893,20.032881441447906,19.765725185358235,10.641582614047794,9.936924721212776,1.198743476512112,5.732198001921083,4.519801436662222,3.342860319582264,2.49798748774435,2.8761547194955916,2.915601976503257,3.0992988912789743,6.588676957372612,6.709648423059469,7.746372962720952,1.9296657054630926,2.2326605483933144,0,0
2017.10.03,0,241,111.415169661,1,87.5165412903,241,81.9318403116,1,73.0066437922,241,106.320925553,1,85.8966239428,193,54.2925373134,1,49.3256615727,225,78.6137463698,16,68.9723128985,241,123.985862394,16,75.1616341105,241,45.8971291866,16,56.7001805132,225,44.4571026723,16,60.0155212183,177,63.3658536585,16,72.6191686669,129,125.898039216,16,18.4634614285,209,162.265909091,16,82.0123681818,241,71.9752732485,1,57.4054984635,241,65.8192684332,1,52.1209408982,28.529040465441078,160.52544733427868,146.12991999626533,129.92845180227232,120.34074238330601,104.27826633288012,101.42350044057491,103.35903256364021,142.7760303909154,154.83936813972352,157.42855392228375,186.22915859867015,191.10913106075046,14.148518428782564,31.720009220934973,30.203485416156013,25.276519382528395,22.76845885760227,19.65190682481837,19.549233926187927,19.229999263897152,24.28883563512152,25.292600715092117,24.983520529386887,5.573510691917414,5.500557786195604,0.7195973403807766,4.557357255025063,5.888565897412786,5.366442171673464,4.200286980877625,3.1578526475742885,3.256651698957049,3.3586625627457294,6.418140842275625,9.451180065655283,6.511559641580622,0.7531514787715736,0.5966716480661136,-1,-1
